station_id;date;hour;avg_available;avg_free;med_available;med_free;src_count
1;2012-01-24;15;2;25;3;24;60
1;2012-01-24;16;2;25;3;24;60
1;2012-01-24;17;6;21;6;21;59
1;2012-01-24;18;9;18;9;18;60
1;2012-01-24;19;6;21;5;22;60
1;2012-01-24;20;1;26;1;26;60
1;2012-01-24;21;0;27;0;27;60
1;2012-01-24;22;2;25;2;25;60
1;2012-01-24;23;2;25;2;25;60
1;2012-01-25;0;1;26;1;26;60
1;2012-01-25;1;1;26;1;26;59
1;2012-01-25;2;1;26;1;26;60
1;2012-01-25;3;1;26;1;26;60
1;2012-01-25;4;1;26;1;26;59
1;2012-01-25;5;1;26;1;26;60
1;2012-01-25;6;3;24;1;26;60
1;2012-01-25;7;7;20;7;20;60
1;2012-01-25;8;7;20;7;20;60
1;2012-01-25;9;8;19;8;19;60
1;2012-01-25;10;14;13;14;13;60
1;2012-01-25;11;17;10;17;10;59
1;2012-01-25;12;19;8;18;9;60
1;2012-01-25;13;19;8;19;8;60
1;2012-01-25;14;9;17;8;18;60
1;2012-01-25;15;2;24;2;24;60
1;2012-01-25;16;7;19;8;18;60
1;2012-01-25;17;13;13;13;13;60
1;2012-01-25;18;18;8;20;6;60
1;2012-01-25;19;21;5;21;5;60
1;2012-01-25;20;17;9;19;7;60
1;2012-01-25;21;13;13;13;13;60
1;2012-01-25;22;15;11;15;11;60
1;2012-01-25;23;13;13;13;13;60
1;2012-01-26;0;11;15;12;14;60
1;2012-01-26;1;7;19;7;19;59
1;2012-01-26;2;7;19;7;19;60
1;2012-01-26;3;8;18;8;18;60
1;2012-01-26;4;8;18;8;18;59
1;2012-01-26;5;8;18;8;18;60
1;2012-01-26;6;8;18;8;18;58
1;2012-01-26;7;8;18;8;18;60
1;2012-01-26;8;19;7;19;7;60
1;2012-01-26;9;15;11;15;11;60
1;2012-01-26;10;20;6;20;6;60
1;2012-01-26;11;18;5;21;4;60
1;2012-01-26;12;19;6;18;5;60
1;2012-01-26;13;13;13;13;13;60
1;2012-01-26;14;0;26;0;26;55
1;2012-01-26;15;1;25;1;25;60
1;2012-01-26;16;4;22;4;22;60
1;2012-01-26;17;4;22;5;21;59
1;2012-01-26;18;1;25;2;24;60
1;2012-01-26;19;1;25;0;26;60
1;2012-01-26;20;1;25;1;25;60
1;2012-01-26;21;0;26;0;26;60
1;2012-01-26;22;0;26;0;26;60
1;2012-01-26;23;0;26;0;26;60
1;2012-01-27;0;0;26;0;26;60
1;2012-01-27;1;0;26;0;26;60
1;2012-01-27;2;0;26;0;26;60
1;2012-01-27;3;1;25;1;25;60
1;2012-01-27;4;1;25;1;25;60
1;2012-01-27;5;0;26;0;26;59
1;2012-01-27;6;0;26;0;26;59
1;2012-01-27;7;1;25;0;26;60
1;2012-01-27;8;11;15;11;15;60
1;2012-01-27;9;14;12;15;12;60
1;2012-01-27;10;19;7;18;8;60
1;2012-01-27;11;16;11;16;11;60
1;2012-01-27;12;11;16;11;16;60
1;2012-01-27;13;9;18;10;17;60
1;2012-01-27;14;3;24;3;24;59
1;2012-01-27;15;1;25;1;26;59
1;2012-01-27;16;4;23;4;23;60
1;2012-01-27;17;5;22;5;22;60
1;2012-01-27;18;6;21;6;21;58
1;2012-01-27;19;5;22;5;22;60
1;2012-01-27;20;1;26;1;26;60
1;2012-01-27;21;1;26;0;27;58
1;2012-01-27;22;6;21;7;20;60
1;2012-01-27;23;7;20;7;20;60
1;2012-01-28;0;7;20;7;20;59
1;2012-01-28;1;8;19;8;19;60
1;2012-01-28;2;9;18;9;18;60
1;2012-01-28;3;8;19;8;19;60
1;2012-01-28;4;6;21;6;21;60
1;2012-01-28;5;6;21;6;21;60
1;2012-01-28;6;6;21;6;21;60
1;2012-01-28;7;5;22;5;22;60
1;2012-01-28;8;5;22;5;22;59
1;2012-01-28;9;6;21;6;21;60
1;2012-01-28;10;6;21;6;21;60
1;2012-01-28;11;6;21;6;21;60
1;2012-01-28;12;6;21;6;21;60
1;2012-01-28;13;5;22;4;23;60
1;2012-01-28;14;4;23;4;23;60
1;2012-01-28;15;1;26;2;25;60
1;2012-01-28;16;4;23;3;24;60
1;2012-01-28;17;3;24;2;25;60
1;2012-01-28;18;4;23;3;24;60
1;2012-01-28;19;8;19;7;20;60
1;2012-01-28;20;11;16;11;16;60
1;2012-01-28;21;8;19;8;19;60
1;2012-01-28;22;10;17;10;17;60
1;2012-01-28;23;13;14;12;15;60
1;2012-01-29;0;16;11;16;11;60
1;2012-01-29;1;18;9;18;9;60
1;2012-01-29;2;18;9;18;9;60
1;2012-01-29;3;17;10;17;10;60
1;2012-01-29;4;16;11;16;11;60
1;2012-01-29;5;16;11;16;11;60
1;2012-01-29;6;15;12;15;12;60
1;2012-01-29;7;15;12;15;12;60
1;2012-01-29;8;15;12;15;12;60
1;2012-01-29;9;15;12;15;12;60
1;2012-01-29;10;15;12;16;11;60
1;2012-01-29;11;17;10;18;9;60
1;2012-01-29;12;22;5;22;5;60
1;2012-01-29;13;24;3;24;3;60
1;2012-01-29;14;17;10;17;10;60
1;2012-01-29;15;10;17;9;18;60
1;2012-01-29;16;10;17;10;17;60
1;2012-01-29;17;13;14;13;14;60
1;2012-01-29;18;15;12;15;12;60
1;2012-01-29;19;16;11;16;11;60
1;2012-01-29;20;15;12;16;11;60
1;2012-01-29;21;12;15;13;14;60
1;2012-01-29;22;11;16;11;16;60
1;2012-01-29;23;12;15;12;15;59
1;2012-01-30;0;13;14;12;15;60
1;2012-01-30;1;16;11;16;11;59
1;2012-01-30;2;16;11;16;11;60
1;2012-01-30;3;16;11;16;11;60
1;2012-01-30;4;16;11;16;11;60
1;2012-01-30;5;15;12;15;12;60
1;2012-01-30;6;15;12;15;12;59
1;2012-01-30;7;13;14;15;12;60
1;2012-01-30;8;13;13;13;13;60
1;2012-01-30;9;13;14;14;13;60
1;2012-01-30;10;11;16;12;15;60
1;2012-01-30;11;12;15;12;15;60
1;2012-01-30;12;9;18;10;17;60
1;2012-01-30;13;5;22;4;23;60
1;2012-01-30;14;1;26;1;26;60
1;2012-01-30;15;0;27;0;27;60
1;2012-01-30;16;1;26;1;26;60
1;2012-01-30;17;7;20;8;19;60
1;2012-01-30;18;7;20;8;19;60
1;2012-01-30;19;7;20;6;22;60
1;2012-01-30;20;1;26;0;27;60
1;2012-01-30;21;1;26;2;25;60
1;2012-01-30;22;3;24;3;24;59
1;2012-01-30;23;1;26;1;26;58
1;2012-01-31;0;2;25;2;25;60
1;2012-01-31;1;2;25;2;25;60
1;2012-01-31;2;1;26;1;26;60
1;2012-01-31;3;1;26;1;26;60
1;2012-01-31;4;1;26;1;26;60
1;2012-01-31;5;1;26;1;26;60
1;2012-01-31;6;3;24;2;25;60
1;2012-01-31;7;9;18;9;18;58
1;2012-01-31;8;11;16;11;16;60
1;2012-01-31;9;13;14;13;14;60
1;2012-01-31;10;13;14;13;14;60
1;2012-01-31;11;9;18;9;18;58
1;2012-01-31;12;8;19;9;18;60
1;2012-01-31;13;5;22;5;22;60
1;2012-01-31;14;3;24;2;25;60
1;2012-01-31;15;2;25;2;26;60
1;2012-01-31;16;3;24;3;24;60
1;2012-01-31;17;6;21;6;21;53
1;2012-01-31;18;11;16;12;15;60
1;2012-01-31;19;12;15;12;15;60
1;2012-01-31;20;5;22;1;26;60
1;2012-01-31;21;0;27;0;27;60
1;2012-01-31;22;0;27;0;27;60
1;2012-01-31;23;1;26;0;27;60
1;2012-02-01;0;1;26;1;26;60
1;2012-02-01;1;1;26;1;26;59
1;2012-02-01;2;0;27;0;27;60
1;2012-02-01;3;0;27;0;27;60
1;2012-02-01;4;0;27;0;27;60
1;2012-02-01;5;0;27;0;27;59
1;2012-02-01;6;2;25;0;27;60
1;2012-02-01;7;7;20;7;20;60
1;2012-02-01;8;8;19;8;19;60
1;2012-02-01;9;4;23;4;23;60
1;2012-02-01;10;3;24;3;24;60
1;2012-02-01;11;2;25;2;26;59
1;2012-02-01;12;1;26;1;26;60
1;2012-02-01;13;1;26;0;27;60
1;2012-02-01;14;1;26;1;26;60
1;2012-02-01;15;2;25;2;25;60
1;2012-02-01;16;5;22;5;22;60
1;2012-02-01;17;10;17;8;19;60
1;2012-02-01;18;16;11;16;11;60
1;2012-02-01;19;12;15;12;15;60
1;2012-02-01;20;5;22;6;21;60
1;2012-02-01;21;0;27;0;27;60
1;2012-02-01;22;0;27;0;27;59
1;2012-02-01;23;1;26;1;26;60
1;2012-02-02;0;2;25;2;25;60
1;2012-02-02;1;0;27;0;27;59
1;2012-02-02;2;0;27;0;27;60
1;2012-02-02;3;0;27;0;27;60
1;2012-02-02;4;0;27;0;27;60
1;2012-02-02;5;1;26;1;26;60
1;2012-02-02;6;3;24;1;26;60
1;2012-02-02;7;8;19;8;19;58
1;2012-02-02;8;7;21;7;20;60
1;2012-02-02;9;1;26;0;27;60
1;2012-02-02;10;0;27;0;27;60
1;2012-02-02;11;1;26;1;26;59
1;2012-02-02;12;1;26;1;26;59
1;2012-02-02;13;1;26;1;26;60
1;2012-02-02;14;1;26;0;27;60
1;2012-02-02;15;1;26;1;26;60
1;2012-02-02;16;2;25;3;24;60
1;2012-02-02;17;5;22;6;21;60
1;2012-02-02;18;7;20;7;20;60
1;2012-02-02;19;11;15;12;14;60
1;2012-02-02;20;11;15;13;13;60
1;2012-02-02;21;3;23;4;22;60
1;2012-02-02;22;7;19;7;19;60
1;2012-02-02;23;5;21;5;21;60
1;2012-02-03;0;4;22;4;22;60
1;2012-02-03;1;4;22;4;22;57
1;2012-02-03;2;4;22;4;22;60
1;2012-02-03;3;5;21;6;20;60
1;2012-02-03;4;4;22;4;22;59
1;2012-02-03;5;4;22;4;22;60
1;2012-02-03;6;5;21;5;21;60
1;2012-02-03;7;6;21;6;21;60
1;2012-02-03;8;12;15;12;15;60
1;2012-02-03;9;10;17;10;17;60
1;2012-02-03;10;9;18;8;19;60
1;2012-02-03;11;5;22;5;22;60
1;2012-02-03;12;3;24;3;24;60
1;2012-02-03;13;2;25;2;25;60
1;2012-02-03;14;0;27;0;27;60
1;2012-02-03;15;4;23;5;22;60
1;2012-02-03;16;6;21;6;21;58
1;2012-02-03;17;3;24;4;23;59
1;2012-02-03;18;2;25;1;26;60
1;2012-02-03;19;5;22;4;23;59
1;2012-02-03;20;8;19;8;19;60
1;2012-02-03;21;6;21;5;22;60
1;2012-02-03;22;5;22;5;22;60
1;2012-02-03;23;5;22;5;22;59
1;2012-02-04;0;7;20;8;19;60
1;2012-02-04;1;8;19;8;19;59
1;2012-02-04;2;7;20;7;20;60
1;2012-02-04;3;7;20;7;20;60
1;2012-02-04;4;6;22;6;22;60
1;2012-02-04;5;5;22;5;22;60
1;2012-02-04;6;5;22;5;22;60
1;2012-02-04;7;6;21;6;21;60
1;2012-02-04;8;6;21;6;21;60
1;2012-02-04;9;12;15;14;13;60
1;2012-02-04;10;15;12;15;12;60
1;2012-02-04;11;15;12;15;12;59
1;2012-02-04;12;16;11;17;11;60
1;2012-02-04;13;10;17;10;17;59
1;2012-02-04;14;6;21;6;21;60
1;2012-02-04;15;3;24;3;24;60
1;2012-02-04;16;5;22;5;22;60
1;2012-02-04;17;10;17;11;16;60
1;2012-02-04;18;12;15;11;16;60
1;2012-02-04;19;11;16;11;16;60
1;2012-02-04;20;10;17;9;18;59
1;2012-02-04;21;9;18;8;19;60
1;2012-02-04;22;9;18;8;19;60
1;2012-02-04;23;11;16;11;16;60
1;2012-02-05;0;11;16;11;16;60
1;2012-02-05;1;10;17;10;17;60
1;2012-02-05;2;10;17;10;17;60
1;2012-02-05;3;10;17;10;17;59
1;2012-02-05;4;9;18;9;18;60
1;2012-02-05;5;10;17;10;17;60
1;2012-02-05;6;10;17;10;17;60
1;2012-02-05;7;8;19;7;20;60
1;2012-02-05;8;7;20;7;20;60
1;2012-02-05;9;8;19;7;20;60
1;2012-02-05;10;12;15;13;14;60
1;2012-02-05;11;14;13;14;13;60
1;2012-02-05;12;14;13;14;13;60
1;2012-02-05;13;12;15;12;15;60
1;2012-02-05;14;7;20;7;20;60
1;2012-02-05;15;5;22;5;22;60
1;2012-02-05;16;7;20;8;19;60
1;2012-02-05;17;9;18;10;17;60
1;2012-02-05;18;12;15;12;16;60
1;2012-02-05;19;10;17;11;16;60
1;2012-02-05;20;8;19;8;19;60
1;2012-02-05;21;6;21;6;21;60
1;2012-02-05;22;5;22;5;22;60
1;2012-02-05;23;5;22;6;21;60
1;2012-02-06;0;6;21;6;21;60
1;2012-02-06;1;6;21;6;21;60
1;2012-02-06;2;5;22;5;22;60
1;2012-02-06;3;5;22;5;22;60
1;2012-02-06;4;5;22;5;22;60
1;2012-02-06;5;5;22;5;22;60
1;2012-02-06;6;4;20;5;22;60
1;2012-02-06;7;6;21;6;21;60
1;2012-02-06;8;15;12;15;12;60
1;2012-02-06;9;9;18;9;18;60
1;2012-02-06;10;8;19;8;19;60
1;2012-02-06;11;5;22;5;22;60
1;2012-02-06;12;4;23;4;23;60
1;2012-02-06;13;2;25;1;26;60
1;2012-02-06;14;1;26;1;26;60
1;2012-02-06;15;0;27;0;27;60
1;2012-02-06;16;2;25;2;25;60
1;2012-02-06;17;6;21;5;22;60
1;2012-02-06;18;5;22;6;21;60
1;2012-02-06;19;1;26;0;27;60
1;2012-02-06;20;8;19;10;17;60
1;2012-02-06;21;9;18;9;18;59
1;2012-02-06;22;6;21;6;21;60
1;2012-02-06;23;1;26;0;27;60
1;2012-02-07;0;0;27;0;27;60
1;2012-02-07;1;0;27;0;27;59
1;2012-02-07;2;0;27;0;27;60
1;2012-02-07;3;0;27;0;27;60
1;2012-02-07;4;0;27;0;27;60
1;2012-02-07;5;0;27;0;27;60
1;2012-02-07;6;0;27;0;27;59
1;2012-02-07;7;6;21;7;20;60
1;2012-02-07;8;17;10;18;9;60
1;2012-02-07;9;15;12;15;12;60
1;2012-02-07;10;14;13;14;13;58
1;2012-02-07;11;14;13;14;13;60
1;2012-02-07;12;12;15;12;15;60
1;2012-02-07;13;6;21;6;21;60
1;2012-02-07;14;2;25;2;25;59
1;2012-02-07;15;1;26;1;26;60
1;2012-02-07;16;0;27;0;27;60
1;2012-02-07;17;1;26;1;26;56
1;2012-02-07;18;1;26;1;26;60
1;2012-02-07;19;1;26;2;25;60
1;2012-02-07;20;1;26;1;26;60
1;2012-02-07;21;0;27;0;27;60
1;2012-02-07;22;1;26;2;25;60
1;2012-02-08;10;10;17;10;17;40
1;2012-02-08;11;9;18;9;18;60
1;2012-02-08;12;7;20;7;20;59
1;2012-02-08;13;3;24;5;23;60
1;2012-02-08;14;1;26;0;27;60
1;2012-02-08;15;1;26;0;27;60
1;2012-02-08;16;2;24;2;24;60
1;2012-02-08;17;5;21;7;19;60
1;2012-02-08;18;9;17;8;18;60
1;2012-02-08;19;12;15;12;15;60
1;2012-02-08;20;9;18;8;19;60
1;2012-02-08;21;8;19;8;19;60
1;2012-02-08;22;7;20;7;20;60
1;2012-02-08;23;9;18;8;19;60
1;2012-02-09;0;10;17;9;18;60
1;2012-02-09;1;9;18;9;18;60
1;2012-02-09;2;9;18;9;18;60
1;2012-02-09;3;9;18;9;18;60
1;2012-02-09;4;8;19;8;19;60
1;2012-02-09;5;8;19;8;19;60
1;2012-02-09;6;9;18;9;18;60
1;2012-02-09;7;11;16;10;17;60
1;2012-02-09;8;19;8;19;8;60
1;2012-02-09;9;15;12;15;12;60
1;2012-02-09;10;14;13;14;13;59
1;2012-02-09;11;14;13;14;13;60
1;2012-02-09;12;13;14;13;14;60
1;2012-02-09;13;10;17;10;17;60
1;2012-02-09;14;4;23;4;23;60
1;2012-02-09;15;3;24;2;25;60
1;2012-02-09;16;1;26;2;25;58
1;2012-02-09;17;7;20;7;20;60
1;2012-02-09;18;11;16;12;15;57
1;2012-02-09;19;6;21;6;21;60
1;2012-02-09;20;9;18;10;17;60
1;2012-02-09;21;4;23;4;23;60
1;2012-02-09;22;5;22;6;22;60
1;2012-02-09;23;6;21;6;21;60
1;2012-02-10;0;4;23;4;23;60
1;2012-02-10;1;4;23;4;23;60
1;2012-02-10;2;4;23;4;23;59
1;2012-02-10;3;4;23;4;23;60
1;2012-02-10;4;4;23;4;23;60
1;2012-02-10;5;5;22;5;22;60
1;2012-02-10;6;7;20;5;22;60
1;2012-02-10;7;11;16;11;16;60
1;2012-02-10;8;19;8;19;8;60
1;2012-02-10;9;20;7;20;7;60
1;2012-02-10;10;20;7;20;7;60
1;2012-02-10;11;22;5;22;5;60
1;2012-02-10;12;21;6;22;5;60
1;2012-02-10;13;15;13;15;12;60
1;2012-02-10;14;9;18;9;18;57
1;2012-02-10;15;11;16;10;17;60
1;2012-02-10;16;10;17;10;17;60
1;2012-02-10;17;11;16;11;16;60
1;2012-02-10;18;12;15;13;14;60
1;2012-02-10;19;17;10;18;9;59
1;2012-02-10;20;17;10;17;10;60
1;2012-02-10;21;12;15;13;14;60
1;2012-02-10;22;15;12;15;12;60
1;2012-02-10;23;14;13;15;13;60
1;2012-02-11;0;14;13;14;13;60
1;2012-02-11;1;14;13;14;13;60
1;2012-02-11;2;14;13;14;13;60
1;2012-02-11;3;15;12;15;12;60
1;2012-02-11;4;15;12;15;12;60
1;2012-02-11;5;14;13;14;13;60
1;2012-02-11;6;14;13;14;13;60
1;2012-02-11;7;14;13;14;13;60
1;2012-02-11;8;14;13;14;13;60
1;2012-02-11;9;20;7;20;7;60
1;2012-02-11;10;21;6;21;6;59
1;2012-02-11;11;21;6;21;6;59
1;2012-02-11;12;21;6;21;6;59
1;2012-02-11;13;21;6;21;6;60
1;2012-02-11;14;21;6;21;6;60
1;2012-02-11;15;21;6;21;6;60
1;2012-02-11;16;21;6;21;6;60
1;2012-02-11;17;21;6;21;6;59
1;2012-02-11;18;21;6;21;6;59
1;2012-02-11;19;21;6;21;6;60
1;2012-02-11;20;21;6;21;6;60
1;2012-02-11;21;21;6;21;6;60
1;2012-02-11;22;21;6;21;6;60
1;2012-02-11;23;21;6;21;6;60
1;2012-02-12;0;21;6;21;6;60
1;2012-02-12;1;21;6;21;6;59
1;2012-02-12;2;21;6;21;6;60
1;2012-02-12;3;21;6;21;6;60
1;2012-02-12;4;21;6;21;6;60
1;2012-02-12;5;21;6;21;6;60
1;2012-02-12;6;21;6;21;6;60
1;2012-02-12;7;21;6;21;6;60
1;2012-02-12;8;21;6;21;6;60
1;2012-02-12;9;21;6;21;6;60
1;2012-02-12;10;21;6;21;6;60
1;2012-02-12;11;21;6;21;6;60
1;2012-02-12;12;21;6;21;6;60
1;2012-02-12;13;21;6;21;6;60
1;2012-02-12;14;21;6;21;6;60
1;2012-02-12;15;21;6;21;6;60
1;2012-02-12;16;21;6;21;6;60
1;2012-02-12;17;21;6;21;6;60
1;2012-02-12;18;21;6;21;6;60
1;2012-02-12;19;21;6;21;6;60
1;2012-02-12;20;21;6;21;6;60
1;2012-02-12;21;21;6;21;6;60
1;2012-02-12;22;21;6;21;6;60
1;2012-02-12;23;21;6;21;6;60
1;2012-02-13;0;21;6;21;6;60
1;2012-02-13;1;21;6;21;6;60
1;2012-02-13;2;21;6;21;6;59
1;2012-02-13;3;21;6;21;6;60
1;2012-02-13;4;21;6;21;6;60
1;2012-02-13;5;21;6;21;6;60
1;2012-02-13;6;21;6;21;6;60
1;2012-02-13;7;21;6;21;6;60
1;2012-02-13;8;21;6;21;6;59
1;2012-02-13;9;21;6;21;6;60
1;2012-02-13;10;21;6;21;6;60
1;2012-02-13;11;21;6;21;6;60
1;2012-02-13;12;21;6;21;6;60
1;2012-02-13;13;21;6;21;6;58
1;2012-02-13;14;21;6;21;6;60
1;2012-02-13;15;21;6;21;6;60
1;2012-02-13;16;21;6;21;6;60
1;2012-02-13;17;21;6;21;6;60
1;2012-02-13;18;21;6;21;6;60
1;2012-02-13;19;21;6;21;6;60
1;2012-02-13;20;21;6;21;6;60
1;2012-02-13;21;21;6;21;6;60
1;2012-02-13;22;21;6;21;6;60
1;2012-02-13;23;21;6;21;6;60
1;2012-02-14;0;21;6;21;6;60
1;2012-02-14;1;21;6;21;6;58
1;2012-02-14;2;21;6;21;6;60
1;2012-02-14;3;21;6;21;6;60
1;2012-02-14;4;21;6;21;6;60
1;2012-02-14;5;21;6;21;6;60
1;2012-02-14;6;21;6;21;6;60
1;2012-02-14;7;21;6;21;6;60
1;2012-02-14;8;21;6;21;6;59
1;2012-02-14;9;21;6;21;6;60
1;2012-02-14;10;21;6;21;6;60
1;2012-02-14;11;21;6;21;6;60
1;2012-02-14;12;21;6;21;6;58
1;2012-02-14;13;3;23;0;26;57
1;2012-02-14;14;0;26;0;26;59
1;2012-02-14;15;0;26;0;26;56
1;2012-02-14;16;0;26;0;26;60
1;2012-02-14;17;0;26;0;26;60
1;2012-02-14;18;0;26;0;26;60
1;2012-02-14;19;0;26;0;26;60
1;2012-02-14;20;0;26;0;26;60
1;2012-02-14;21;0;26;0;26;58
1;2012-02-14;22;0;26;0;26;60
1;2012-02-14;23;0;26;0;26;60
1;2012-02-15;0;0;26;0;26;60
1;2012-02-15;1;0;26;0;26;59
1;2012-02-15;2;0;26;0;26;59
1;2012-02-15;3;0;26;0;26;60
1;2012-02-15;4;0;26;0;26;60
1;2012-02-15;5;0;26;0;26;59
1;2012-02-15;6;0;26;0;26;60
1;2012-02-15;7;0;26;0;26;59
1;2012-02-15;8;0;26;0;26;60
1;2012-02-15;9;0;26;0;26;60
1;2012-02-15;10;0;26;0;26;60
1;2012-02-15;11;0;26;0;26;58
1;2012-02-15;12;0;26;0;26;60
1;2012-02-15;13;0;26;0;26;60
1;2012-02-15;14;0;26;0;26;59
1;2012-02-15;15;0;26;0;26;59
1;2012-02-15;16;0;26;0;26;58
1;2012-02-15;17;0;26;0;26;60
1;2012-02-15;18;0;26;0;26;59
1;2012-02-15;19;0;26;0;26;60
1;2012-02-15;20;0;26;0;26;60
1;2012-02-15;21;0;26;0;26;60
1;2012-02-15;22;0;26;0;26;60
1;2012-02-15;23;0;26;0;26;60
1;2012-02-16;0;0;26;0;26;60
1;2012-02-16;1;0;26;0;26;59
1;2012-02-16;2;0;26;0;26;59
1;2012-02-16;3;0;26;0;26;60
1;2012-02-16;4;0;26;0;26;59
1;2012-02-16;5;0;26;0;26;60
1;2012-02-16;6;0;26;0;26;60
1;2012-02-16;7;0;26;0;26;60
1;2012-02-16;8;0;26;0;26;58
1;2012-02-16;9;0;26;0;26;59
1;2012-02-16;10;0;26;0;26;60
1;2012-02-16;11;0;26;0;26;60
1;2012-02-16;12;0;26;0;26;58
1;2012-02-16;13;0;26;0;26;60
1;2012-02-16;14;0;26;0;26;59
1;2012-02-16;15;0;26;0;26;60
1;2012-02-16;16;0;26;0;26;59
1;2012-02-16;17;0;26;0;26;60
1;2012-02-16;18;0;26;0;26;58
1;2012-02-16;19;0;26;0;26;60
1;2012-02-16;20;0;26;0;26;60
1;2012-02-16;21;0;26;0;26;60
1;2012-02-16;22;0;26;0;26;60
1;2012-02-16;23;0;26;0;26;60
1;2012-02-17;0;0;26;0;26;60
1;2012-02-17;1;0;26;0;26;59
1;2012-02-17;2;0;26;0;26;60
1;2012-02-17;3;0;26;0;26;60
1;2012-02-17;4;0;26;0;26;60
1;2012-02-17;5;0;26;0;26;60
1;2012-02-17;6;0;26;0;26;60
1;2012-02-17;7;0;26;0;26;60
1;2012-02-17;8;0;26;0;26;60
1;2012-02-17;9;0;26;0;26;60
1;2012-02-17;10;0;26;0;26;60
1;2012-02-17;11;0;26;0;26;56
1;2012-02-17;12;0;26;0;26;57
1;2012-02-17;13;0;26;0;26;59
1;2012-02-17;14;0;26;0;26;58
1;2012-02-17;15;0;26;0;26;60
1;2012-02-17;16;0;26;0;26;60
1;2012-02-17;17;0;26;0;26;60
1;2012-02-17;18;0;26;0;26;60
1;2012-02-17;19;0;26;0;26;59
1;2012-02-17;20;0;26;0;26;60
1;2012-02-17;21;0;26;0;26;59
1;2012-02-17;22;0;26;0;26;59
1;2012-02-17;23;0;26;0;26;60
1;2012-02-18;0;0;26;0;26;60
1;2012-02-18;1;0;26;0;26;59
1;2012-02-18;2;0;26;0;26;60
1;2012-02-18;3;0;26;0;26;60
1;2012-02-18;4;0;26;0;26;60
1;2012-02-18;5;0;26;0;26;60
1;2012-02-18;6;0;26;0;26;60
1;2012-02-18;7;0;26;0;26;60
1;2012-02-18;8;0;26;0;26;60
1;2012-02-18;9;0;26;0;26;60
1;2012-02-18;10;0;26;0;26;60
1;2012-02-18;11;0;26;0;26;60
1;2012-02-18;12;0;26;0;26;60
1;2012-02-18;13;0;26;0;26;60
1;2012-02-18;14;0;26;0;26;60
1;2012-02-18;15;0;26;0;26;60
1;2012-02-18;16;0;26;0;26;60
1;2012-02-18;17;0;26;0;26;60
1;2012-02-18;18;0;26;0;26;60
1;2012-02-18;19;0;26;0;26;60
1;2012-02-18;20;0;26;0;26;60
1;2012-02-18;21;0;26;0;26;60
1;2012-02-18;22;0;26;0;26;60
1;2012-02-18;23;0;26;0;26;60
1;2012-02-19;0;0;26;0;26;60
1;2012-02-19;1;0;26;0;26;60
1;2012-02-19;2;0;26;0;26;60
1;2012-02-19;3;0;26;0;26;59
1;2012-02-19;4;0;26;0;26;60
1;2012-02-19;5;0;26;0;26;60
1;2012-02-19;6;0;26;0;26;60
1;2012-02-19;7;0;26;0;26;60
1;2012-02-19;8;0;26;0;26;60
1;2012-02-19;9;0;26;0;26;60
1;2012-02-19;10;0;26;0;26;60
1;2012-02-19;11;0;26;0;26;60
1;2012-02-19;12;0;26;0;26;60
1;2012-02-19;13;0;26;0;26;60
1;2012-02-19;14;0;26;0;26;60
1;2012-02-19;15;0;26;0;26;60
1;2012-02-19;16;0;26;0;26;60
1;2012-02-19;17;0;26;0;26;60
1;2012-02-19;18;0;26;0;26;60
1;2012-02-19;19;0;26;0;26;60
1;2012-02-19;20;0;26;0;26;60
1;2012-02-19;21;0;26;0;26;60
1;2012-02-19;22;0;26;0;26;60
1;2012-02-19;23;0;26;0;26;60
1;2012-02-20;0;0;26;0;26;60
1;2012-02-20;1;0;26;0;26;60
1;2012-02-20;2;0;26;0;26;60
1;2012-02-20;3;0;26;0;26;60
1;2012-02-20;4;0;26;0;26;60
1;2012-02-20;5;0;26;0;26;60
1;2012-02-20;6;0;26;0;26;60
1;2012-02-20;7;0;26;0;26;60
1;2012-02-20;8;0;26;0;26;60
1;2012-02-20;9;0;26;0;26;60
1;2012-02-20;10;0;26;0;26;60
1;2012-02-20;11;0;26;0;26;59
1;2012-02-20;12;0;26;0;26;59
1;2012-02-20;13;0;26;0;26;60
1;2012-02-20;14;0;26;0;26;60
1;2012-02-20;15;0;26;0;26;58
1;2012-02-20;16;0;26;0;26;60
1;2012-02-20;17;0;26;0;26;60
1;2012-02-20;18;0;26;0;26;60
1;2012-02-20;19;0;26;0;26;60
1;2012-02-20;20;0;26;0;26;60
1;2012-02-20;21;0;26;0;26;60
1;2012-02-20;22;0;26;0;26;60
1;2012-02-20;23;0;26;0;26;60
1;2012-02-21;0;0;26;0;26;60
1;2012-02-21;1;0;26;0;26;59
1;2012-02-21;2;0;26;0;26;60
1;2012-02-21;3;0;26;0;26;60
1;2012-02-21;4;0;26;0;26;60
1;2012-02-21;5;0;26;0;26;60
1;2012-02-21;6;0;26;0;26;60
1;2012-02-21;7;0;26;0;26;60
1;2012-02-21;8;0;26;0;26;59
1;2012-02-21;9;0;26;0;26;60
1;2012-02-21;10;0;26;0;26;60
1;2012-02-21;11;0;26;0;26;60
1;2012-02-21;12;0;26;0;26;58
1;2012-02-21;13;0;26;0;26;59
1;2012-02-21;14;0;26;0;26;60
1;2012-02-21;15;0;26;0;26;60
1;2012-02-21;16;0;26;0;26;58
1;2012-02-21;17;0;26;0;26;60
1;2012-02-21;18;0;26;0;26;59
